"id";"card_number";"transaction_date";"value";"segment"
CTID77061974;"9030-1667-6058-6173";2016-05-25;2215;SEG21
CTID79461785;"8138-6235-7062-6142";2016-05-14;12216;SEG18
CTID97487477;"3970-3872-2591-7629";2016-07-21;42576;SEG14
CTID80124593;"5811-4353-3490-5513";2016-04-29;15493;SEG25
CTID11996373;"7234-6377-8525-5139";2016-03-07;8333;SEG13
CTID66191168;"7908-8365-2086-2481";2016-09-04;27347;SEG22
CTID80538008;"5960-5753-3689-8262";2016-08-31;11063;SEG23
CTID15520180;"3168-6552-9936-1500";2016-09-26;18843;SEG24
CTID54087854;"9356-9491-6534-8313";2016-05-02;8800;SEG20
CTID50851716;"7725-3576-5626-3317";2016-10-08;42433;SEG11
CTID68182533;"8217-2336-2393-6960";2016-08-07;30750;SEG20
CTID45019695;"5002-6349-2806-2942";2016-11-23;26972;SEG13
CTID13776122;"8614-1547-9524-8444";2016-06-17;26156;SEG18
CTID38354282;"5540-8588-7666-7798";2016-08-01;14417;SEG11
CTID76339811;"4037-7862-8119-1361";2016-11-06;20308;SEG11
CTID49419347;"8578-3662-1951-5720";2016-03-05;20307;SEG15
CTID96908838;"2264-2870-6785-2725";2016-07-07;9207;SEG18
CTID37789211;"7447-6644-5678-8061";2016-10-08;18455;SEG22
CTID30493932;"2868-5606-5152-5706";2016-03-20;17496;SEG17
CTID83533607;"8839-9467-3960-3997";2016-07-12;29792;SEG20
CTID46569874;"8052-5734-6162-9591";2016-08-29;24467;SEG12
CTID72435869;"6547-1222-2350-2503";2016-04-17;35715;SEG12
CTID68177624;"9497-8994-1281-9719";2016-09-04;4238;SEG19
CTID58286140;"9961-2869-2603-3317";2016-11-09;27569;SEG20
CTID49239407;"3440-3330-5015-4988";2016-01-15;44110;SEG11
CTID85404370;"4525-4818-6014-8945";2016-05-18;25705;SEG18
CTID88132523;"3168-6552-9936-1500";2016-07-06;31656;SEG19
CTID26541756;"4220-2591-3295-3300";2016-08-09;38733;SEG18
CTID41761455;"4856-2191-9879-6388";2016-06-23;29993;SEG14
CTID34047050;"5145-7864-6575-8768";2016-07-28;43975;SEG21
CTID52454414;"6620-4005-4574-6263";2016-10-06;8742;SEG16
CTID96127651;"3697-6001-4909-5350";2016-06-16;20511;SEG25
CTID72209874;"9360-2827-9359-7064";2016-11-26;1188;SEG11
CTID48525253;"6239-8641-8524-9441";2016-01-06;12887;SEG25
CTID46293196;"7164-1323-2737-4112";2016-12-05;11757;SEG12
CTID32181179;"3158-1638-7701-9309";2016-02-13;33881;SEG20
CTID71846601;"3226-1711-7076-2949";2016-02-20;39419;SEG11
CTID64161357;"4040-7464-4000-3447";2016-10-26;902;SEG12
CTID76603122;"6244-6800-1680-7174";2016-08-24;44071;SEG18
CTID17685779;"7665-2468-6158-3511";2016-02-24;2649;SEG21
CTID21513403;"8066-8437-2479-2481";2016-12-08;1578;SEG23
CTID87229193;"5993-5660-3442-6277";2016-12-26;35916;SEG17
CTID38963773;"2570-5181-2062-7588";2016-02-23;4891;SEG24
CTID55076880;"7908-2695-7391-7499";2016-03-02;6639;SEG25
CTID68449684;"8509-8871-7296-2015";2016-12-11;5441;SEG23
CTID17157896;"6835-6133-8935-6988";2016-09-28;49922;SEG18
CTID23826841;"3513-5475-4629-7570";2016-03-04;5168;SEG18
CTID66789002;"6574-5513-6101-1905";2016-12-07;26885;SEG14
CTID88089716;"4703-4800-3443-6825";2016-04-07;27098;SEG17
CTID35619986;"8078-7413-3861-2246";2016-01-29;19825;SEG13
CTID19415974;"2349-2290-6329-3624";2016-12-28;3694;SEG22
CTID21773164;"6699-2639-4522-6219";2016-02-21;17964;SEG18
CTID42745141;"7811-4511-7664-6960";2016-07-13;4516;SEG14
CTID58707367;"1693-2036-4352-9386";2016-05-03;41578;SEG23
CTID71381143;"4971-8219-1133-6753";2016-09-05;16311;SEG21
CTID33360108;"3652-5528-4808-8216";2016-03-11;36645;SEG13
CTID41330099;"9517-7826-1862-6726";2016-07-15;8316;SEG14
CTID91839724;"9356-9491-6534-8313";2016-01-12;24809;SEG19
CTID76150232;"3440-3330-5015-4988";2016-12-25;23892;SEG19
CTID64988880;"5619-4425-5473-6565";2016-03-10;45490;SEG24
CTID28526658;"5262-2954-4306-9001";2016-08-09;36333;SEG15
CTID35976805;"6574-5513-6101-1905";2016-10-04;18361;SEG17
CTID39066907;"4203-1225-4528-2939";2016-06-16;32347;SEG25
CTID64698582;"7725-3576-5626-3317";2016-03-16;22056;SEG16
CTID18723707;"7708-8807-7837-8812";2016-03-28;4709;SEG13
CTID65132658;"5010-4875-7956-3628";2016-02-11;33456;SEG13
CTID48271040;"8673-7935-5776-9119";2016-03-04;11813;SEG14
CTID55429461;"6620-4005-4574-6263";2016-12-29;4607;SEG22
CTID74427888;"8518-4517-6409-6976";2016-12-08;26041;SEG22
CTID15467509;"8481-9097-2828-9363";2016-05-22;13958;SEG17
CTID21974363;"5957-5032-1448-8189";2016-10-27;24875;SEG11
CTID71425758;"6574-5513-6101-1905";2016-08-04;39516;SEG22
CTID51343925;"9546-5205-4705-9447";2016-10-02;8712;SEG13
CTID71183668;"1235-8656-9164-2644";2016-01-14;27852;SEG24
CTID35535153;"5341-5445-8369-7039";2016-04-02;22428;SEG17
CTID13653456;"6025-2610-4001-6680";2016-05-01;12723;SEG11
CTID73704297;"2992-8127-2278-9771";2016-01-18;37493;SEG17
CTID78679980;"6015-9255-9994-6771";2016-05-08;19004;SEG14
CTID64134129;"2161-8530-5218-6803";2016-01-12;36735;SEG24
CTID93694549;"5175-8965-9249-9021";2016-02-07;20883;SEG18
CTID39123274;"5786-2204-6101-1373";2016-03-30;15414;SEG13
CTID20833240;"7334-1842-5941-2149";2016-11-12;14261;SEG21
CTID90631780;"4427-5380-8182-9668";2016-05-07;30733;SEG17
CTID51316577;"8069-5321-4131-7493";2016-02-21;13418;SEG21
CTID68632375;"9842-5558-3255-3410";2016-01-18;10465;SEG13
CTID93880094;"8522-7783-9262-6673";2016-06-20;25552;SEG21
CTID73252195;"5587-7265-8118-7718";2016-12-08;13508;SEG25
CTID65914912;"9635-4234-8168-7095";2016-12-11;48949;SEG11
CTID74829130;"9621-6787-7890-7470";2016-02-21;7703;SEG19
CTID15925882;"5540-8588-7666-7798";2016-11-10;2659;SEG16
CTID77217513;"1290-5480-3763-3387";2016-03-04;43425;SEG12
CTID13266692;"5262-2954-4306-9001";2016-07-12;5147;SEG13
CTID79090818;"2495-1344-4998-6045";2016-08-23;854;SEG16
CTID32538085;"5778-9566-9086-7555";2016-09-03;27705;SEG21
CTID84004150;"3762-3694-9841-5446";2016-11-26;39528;SEG16
CTID66955765;"9030-1667-6058-6173";2016-03-24;1796;SEG15
CTID99824343;"4971-8219-1133-6753";2016-11-06;46269;SEG24
CTID68779440;"8177-5533-1183-4063";2016-09-16;14757;SEG18
CTID66010932;"5262-2954-4306-9001";2016-07-13;12881;SEG24
CTID98346796;"8528-6154-7390-5081";2016-04-26;11088;SEG20
CTID16599871;"1113-9175-3253-8426";2016-02-16;41559;SEG23
CTID51263747;"8522-7783-9262-6673";2016-11-03;8686;SEG23
CTID35969592;"8106-9789-1679-2552";2016-03-06;38139;SEG23
CTID19509741;"4803-9564-9708-3189";2016-10-17;49391;SEG11
CTID92749901;"5481-9525-6488-7566";2016-09-23;26906;SEG13
CTID27272630;"7296-3224-2880-5747";2016-07-05;21070;SEG22
CTID40974317;"6876-7378-4945-3251";2016-05-20;27565;SEG12
CTID71116179;"4937-6752-6970-3163";2016-06-15;37509;SEG15
CTID74445579;"9376-8684-9599-2988";2016-06-05;12333;SEG17
CTID17763021;"6321-2048-7733-8765";2016-04-03;38120;SEG13
CTID32164568;"3762-3694-9841-5446";2016-11-14;38963;SEG24
CTID80681548;"5574-7647-1844-5316";2016-10-01;1899;SEG24
CTID93903655;"6750-4821-2334-9977";2016-02-21;30222;SEG16
CTID75664945;"8797-7761-7623-1806";2016-01-23;48419;SEG16
CTID96781827;"8069-5321-4131-7493";2016-02-10;40800;SEG22
CTID39787250;"9546-5205-4705-9447";2016-04-18;48083;SEG20
CTID48673241;"2240-2748-8514-4335";2016-05-29;39484;SEG22
CTID40422971;"7658-7645-4568-1461";2016-06-02;18806;SEG14
CTID20840984;"8376-2481-1705-6329";2016-04-20;19396;SEG18
CTID16755263;"6148-9835-7115-4405";2016-11-19;38192;SEG19
CTID72009422;"8272-7202-4112-6502";2016-09-26;18591;SEG15
CTID53905527;"9604-6821-2861-8084";2016-01-17;9490;SEG15
CTID26402330;"5982-5047-2653-9052";2016-10-07;49617;SEG15
CTID12809745;"1992-1719-3506-9652";2016-05-25;48104;SEG18
CTID40150108;"1782-8675-4061-3666";2016-05-28;30200;SEG16
CTID73228219;"1536-9786-1960-7400";2016-01-23;12780;SEG25
CTID15731779;"3925-8607-7303-7699";2016-02-06;49121;SEG13
CTID50949552;"4046-1968-8375-3680";2016-05-04;10200;SEG12
CTID58908578;"4040-7464-4000-3447";2016-04-10;6897;SEG16
CTID14291560;"7179-9253-8424-9313";2016-05-10;39543;SEG17
CTID85443626;"7908-8365-2086-2481";2016-08-07;19324;SEG25
CTID26195827;"7362-1637-8977-1963";2016-07-20;48490;SEG17
CTID70667713;"3440-1978-8156-5313";2016-01-09;33489;SEG21
CTID47470891;"7211-2168-9731-5466";2016-04-13;46531;SEG25
CTID40667055;"3671-4079-8067-8622";2016-05-12;28831;SEG14
CTID67869228;"2854-6117-5924-2770";2016-08-20;19150;SEG22
CTID43663760;"1947-8327-3848-6581";2016-07-02;13828;SEG13
CTID52675132;"6262-7793-5307-8561";2016-05-29;30805;SEG17
CTID81965096;"4933-8895-6001-8577";2016-09-30;20863;SEG15
CTID41856492;"9138-8487-6675-4521";2016-01-10;10549;SEG13
CTID46131355;"6239-8641-8524-9441";2016-09-08;43022;SEG24
CTID34988305;"5175-8965-9249-9021";2016-03-11;22660;SEG17
CTID41721228;"7908-2695-7391-7499";2016-12-01;16186;SEG18
CTID37330196;"2088-6665-3327-6898";2016-01-27;46560;SEG13
CTID57701605;"8950-6403-2080-8100";2016-07-27;9942;SEG25
CTID69459610;"6148-9835-7115-4405";2016-08-12;519;SEG23
CTID84283346;"7908-3850-6633-2606";2016-08-13;5276;SEG18
CTID92476417;"3573-2839-9869-7747";2016-11-15;39143;SEG25
CTID45422708;"4937-6752-6970-3163";2016-02-19;20931;SEG25
CTID34246535;"7908-2695-7391-7499";2016-03-23;28687;SEG16
CTID54955052;"2161-8530-5218-6803";2016-04-05;36741;SEG24
CTID50420244;"7558-5459-8235-5737";2016-12-20;8672;SEG22
CTID50332572;"6239-8641-8524-9441";2016-08-22;43002;SEG21
CTID79639848;"8528-6154-7390-5081";2016-05-04;29307;SEG12
CTID94790661;"6994-7925-9044-3458";2016-12-20;32326;SEG17
CTID92198353;"4012-7774-6690-7055";2016-04-03;3383;SEG16
CTID64260164;"5778-9566-9086-7555";2016-02-10;13596;SEG24
CTID55569898;"4092-8604-7363-3393";2016-08-06;22406;SEG24
CTID25769426;"4246-1369-3659-8804";2016-03-31;47857;SEG12
CTID50501982;"6292-8171-2649-5336";2016-08-04;33009;SEG22
CTID33699337;"6228-9033-3508-8121";2016-04-16;14442;SEG16
CTID35590975;"5160-8427-6529-3274";2016-12-08;40120;SEG11
CTID36119725;"4971-8219-1133-6753";2016-03-20;39996;SEG25
CTID26765619;"1481-2536-2178-7547";2016-09-23;26651;SEG20
CTID72919451;"9558-5469-2562-5608";2016-02-22;21717;SEG22
CTID96483987;"2649-6876-7496-4123";2016-10-21;20739;SEG23
CTID24363646;"6244-6800-1680-7174";2016-09-03;30542;SEG13
CTID46749630;"3467-4873-4196-4795";2016-03-02;13536;SEG24
CTID16303656;"6575-1457-7757-9141";2016-01-05;3059;SEG15
CTID43812777;"4262-7103-6508-4214";2016-06-10;13674;SEG25
CTID69419229;"9458-1130-5333-6475";2016-11-07;43108;SEG19
CTID18986211;"4610-9984-7768-4610";2016-09-27;8528;SEG15
CTID24255179;"7179-9253-8424-9313";2016-02-06;41045;SEG14
CTID90469810;"4708-4407-9601-6022";2016-01-17;49541;SEG11
CTID78139006;"8590-6850-6104-5846";2016-07-03;41845;SEG18
CTID71473558;"9360-2827-9359-7064";2016-08-11;21234;SEG23
CTID72929225;"5734-5619-8469-4044";2016-07-04;4881;SEG12
CTID69066210;"5349-1963-8417-8327";2016-11-07;10456;SEG12
CTID91160967;"9779-2601-5260-2896";2016-08-23;37560;SEG17
CTID74084048;"9369-6196-2597-1730";2016-05-19;24124;SEG15
CTID56550328;"9497-8994-1281-9719";2016-09-01;29838;SEG11
CTID62808625;"9621-6787-7890-7470";2016-07-18;475;SEG25
CTID32263596;"4610-9984-7768-4610";2016-02-05;6253;SEG22
CTID80932261;"4314-6417-5269-5130";2016-05-09;19180;SEG17
CTID32956936;"9558-5469-2562-5608";2016-10-27;43685;SEG18
CTID76768956;"6001-5945-4665-4926";2016-07-21;17400;SEG14
CTID22656810;"8115-7743-6213-9284";2016-01-08;975;SEG25
CTID25539519;"7725-3576-5626-3317";2016-11-03;47775;SEG17
CTID99724739;"1782-8675-4061-3666";2016-02-16;4159;SEG13
CTID91209213;"9369-6196-2597-1730";2016-03-12;39841;SEG15
CTID53313393;"1466-1600-9312-7604";2016-07-11;48282;SEG12
CTID79241861;"2219-4852-5937-6242";2016-04-10;35908;SEG18
CTID96749885;"1350-6303-6190-5958";2016-04-30;37867;SEG12
CTID84624749;"5094-8484-5014-6152";2016-01-06;47635;SEG12
CTID51563524;"8869-7604-9618-3740";2016-06-07;28730;SEG17
CTID57487985;"1464-1118-5953-6424";2016-03-06;12406;SEG19
CTID94413642;"7276-7349-6334-3809";2016-05-09;109;SEG19
CTID12845978;"3467-3224-2464-5799";2016-10-25;44971;SEG24
CTID98932730;"7966-2894-6066-2530";2016-04-18;42169;SEG25
CTID29044300;"9302-6470-7735-6371";2016-06-15;10420;SEG22
CTID22235476;"1782-5331-5899-1813";2016-01-05;34955;SEG11
CTID82745554;"5447-4124-3337-6163";2016-06-09;8393;SEG25
CTID50313095;"4806-6889-9908-7496";2016-09-30;23336;SEG25
CTID81059883;"8793-4049-9771-8176";2016-08-04;2870;SEG11
CTID14513080;"4037-7862-8119-1361";2016-10-10;31733;SEG16
CTID55566749;"8249-2687-5339-2078";2016-07-13;22754;SEG11
CTID40981126;"2056-7091-8023-1914";2016-01-05;27341;SEG14
CTID37193748;"4139-7870-9436-2923";2016-11-13;8232;SEG12
CTID37662418;"5018-8635-8433-6614";2016-06-16;10082;SEG25
CTID15955891;"2370-4593-4826-2349";2016-01-13;22978;SEG21
CTID70773639;"1652-7516-1273-1992";2016-02-11;8181;SEG23
CTID61563280;"4203-1225-4528-2939";2016-03-11;4458;SEG25
CTID76404450;"8088-9431-7201-2877";2016-11-12;30566;SEG19
CTID72925363;"2116-6906-9722-9824";2016-06-28;28164;SEG12
CTID64065551;"8590-6850-6104-5846";2016-10-07;32502;SEG23
CTID22915282;"9721-7299-5635-3504";2016-01-31;10473;SEG15
CTID50345979;"6042-2856-7280-2925";2016-09-19;38146;SEG12
CTID25291983;"5175-8965-9249-9021";2016-08-08;7067;SEG23
CTID72271256;"5587-7265-8118-7718";2016-02-05;624;SEG24
CTID27550833;"1765-4019-5141-9230";2016-06-29;22470;SEG18
CTID49833807;"8361-7488-5303-1801";2016-08-20;27851;SEG15
CTID88218072;"8321-8463-7644-8934";2016-12-13;47356;SEG22
CTID63294598;"8769-1185-5731-6569";2016-08-12;29382;SEG13
CTID27548255;"5580-3409-5276-9882";2016-05-06;2744;SEG23
CTID14337843;"7697-2274-6431-6408";2016-09-26;4785;SEG19
CTID98108695;"4314-6417-5269-5130";2016-07-17;13635;SEG13
CTID85206389;"6012-7799-2842-7221";2016-03-21;18406;SEG20
CTID73560847;"8477-4051-5606-6540";2016-03-08;6706;SEG24
CTID31476124;"3810-4783-2207-7703";2016-08-13;5055;SEG24
CTID50390841;"4093-1634-8086-4601";2016-04-20;32137;SEG21
CTID33141295;"2370-4593-4826-2349";2016-10-01;6294;SEG15
CTID14156221;"4338-7681-3950-6850";2016-01-25;42680;SEG11
CTID20001945;"9546-5205-4705-9447";2016-12-15;18428;SEG14
CTID19268526;"6171-3568-7740-8072";2016-04-10;10997;SEG13
CTID65204988;"4646-8260-8197-7078";2016-12-02;12216;SEG23
CTID78449413;"3114-9778-2542-3154";2016-12-25;3484;SEG23
CTID32048615;"2357-9896-6403-5970";2016-05-22;33896;SEG11
CTID76871213;"3134-9713-5764-8285";2016-02-18;21481;SEG22
CTID62425344;"8691-3939-1859-5937";2016-05-19;12367;SEG16
CTID63644920;"4530-1687-6778-1250";2016-11-21;14884;SEG12
CTID75158278;"9083-6711-4313-1181";2016-10-28;21355;SEG24
CTID27724278;"9497-8994-1281-9719";2016-12-07;38760;SEG22
CTID39327507;"8783-7271-8493-7931";2016-05-05;26459;SEG15
CTID17733473;"1716-8420-2111-4735";2016-02-25;6885;SEG11
CTID80207478;"7334-1842-5941-2149";2016-07-22;19967;SEG24
CTID24146915;"2046-1892-2379-9050";2016-12-04;3361;SEG14
CTID97796560;"6148-9835-7115-4405";2016-01-22;16960;SEG16
CTID18902199;"6770-3803-2120-3012";2016-06-15;12498;SEG20
CTID26132650;"1290-5480-3763-3387";2016-06-28;20792;SEG14
CTID98533081;"6835-6133-8935-6988";2016-10-16;36815;SEG12
CTID32499532;"8673-7935-5776-9119";2016-01-10;4155;SEG17
CTID55950396;"7815-7711-6866-1320";2016-04-30;40048;SEG14
CTID18250266;"9873-6894-5872-1884";2016-05-11;38225;SEG23
CTID87096038;"5993-5660-3442-6277";2016-08-30;34190;SEG16
CTID75451593;"6699-2639-4522-6219";2016-08-05;32966;SEG17
CTID45633504;"2240-2748-8514-4335";2016-12-05;10313;SEG16
CTID38845771;"8950-6403-2080-8100";2016-09-20;31028;SEG13
CTID51018033;"2640-5294-8252-8817";2016-04-26;4647;SEG16
CTID14424154;"7141-7294-3956-4408";2016-06-09;44348;SEG19
CTID58239630;"3698-9867-4865-5497";2016-06-29;45380;SEG12
CTID85759237;"9517-7826-1862-6726";2016-11-02;21063;SEG12
CTID76957987;"2056-7091-8023-1914";2016-05-25;6697;SEG17
CTID91288316;"8341-5263-4582-7396";2016-06-12;28484;SEG23
CTID81478872;"4203-2936-4855-8802";2016-03-15;10652;SEG23
CTID19348474;"5262-2954-4306-9001";2016-06-11;47542;SEG12
CTID31033429;"5618-9718-9367-2102";2016-10-02;10790;SEG23
CTID12712593;"3405-7202-8402-5988";2016-02-02;42140;SEG20
CTID69150912;"6016-6956-6981-3103";2016-03-05;15367;SEG23
CTID37654847;"6515-8771-7352-9788";2016-07-16;13704;SEG15
CTID17589249;"8793-4049-9771-8176";2016-10-02;22395;SEG21
CTID58582322;"2116-6906-9722-9824";2016-04-10;16529;SEG11
CTID12038858;"7430-6895-6227-4665";2016-10-29;8651;SEG20
CTID25274536;"2595-8621-2855-9119";2016-09-21;34114;SEG15
CTID27992143;"7211-2168-9731-5466";2016-11-20;42330;SEG22
CTID77747293;"9843-6858-7863-1891";2016-01-24;10446;SEG25
CTID26684699;"6575-1457-7757-9141";2016-07-11;6003;SEG13
CTID27139291;"4310-3710-6743-6385";2016-05-15;27332;SEG20
CTID60514693;"2595-8621-2855-9119";2016-02-23;17139;SEG17
CTID71126873;"9721-7299-5635-3504";2016-04-13;39301;SEG25
CTID98094311;"4933-8895-6001-8577";2016-05-22;34006;SEG16
CTID16472768;"1449-4529-1480-3546";2016-05-25;1322;SEG23
CTID61646529;"8214-9590-3044-1216";2016-02-25;525;SEG20
CTID46624943;"8214-9590-3044-1216";2016-08-17;1843;SEG19
CTID47873621;"1466-1600-9312-7604";2016-09-28;13362;SEG16
CTID37728735;"3594-2190-6052-1265";2016-03-19;3173;SEG16
CTID78602941;"2711-5438-4449-9824";2016-06-23;6929;SEG19
CTID99900951;"8950-6403-2080-8100";2016-02-22;23718;SEG16
CTID37895344;"4937-6752-6970-3163";2016-01-08;8822;SEG19
CTID15162637;"1546-9786-8388-4937";2016-03-17;16205;SEG21
CTID22487137;"4037-7862-8119-1361";2016-03-07;35035;SEG18
CTID92607027;"3380-5311-6073-9478";2016-08-24;36488;SEG21
CTID83675964;"9604-6821-2861-8084";2016-04-10;11569;SEG14
CTID74386583;"7211-2168-9731-5466";2016-08-30;7692;SEG17
CTID57672079;"8287-3054-9804-9342";2016-01-16;13171;SEG18
CTID23862586;"9391-7086-9113-4893";2016-08-25;18927;SEG19
CTID38437595;"6575-1457-7757-9141";2016-09-20;15912;SEG24
CTID25344796;"2570-5181-2062-7588";2016-08-25;22224;SEG23
CTID35668998;"5481-9525-6488-7566";2016-03-11;6653;SEG15
CTID62905843;"1159-7886-1385-5540";2016-06-10;12863;SEG16
CTID89561892;"6994-7925-9044-3458";2016-05-22;5522;SEG25
CTID11582094;"1235-8656-9164-2644";2016-12-13;24474;SEG23
CTID29012595;"8249-2687-5339-2078";2016-04-17;32616;SEG12
CTID23897927;"6071-3874-2856-8755";2016-09-23;24282;SEG21
CTID68280751;"9356-9491-6534-8313";2016-12-16;20835;SEG13
CTID86404179;"1438-6906-2509-8219";2016-11-19;2301;SEG19
CTID46046285;"4491-2026-2441-2049";2016-02-13;43759;SEG17
CTID83020020;"5341-5445-8369-7039";2016-12-23;13455;SEG17
CTID30586030;"1947-8327-3848-6581";2016-08-10;10877;SEG11
CTID77735666;"1947-8602-1695-7503";2016-11-06;47693;SEG18
CTID17266762;"9558-5469-2562-5608";2016-10-28;17176;SEG17
CTID68746368;"4093-1634-8086-4601";2016-08-15;32464;SEG24
CTID22149443;"5447-4124-3337-6163";2016-07-01;41540;SEG16
CTID99225094;"8272-7202-4112-6502";2016-05-01;23822;SEG19
CTID65919080;"5894-8042-7318-9450";2016-07-30;22565;SEG19
CTID12104745;"2649-6876-7496-4123";2016-04-02;37230;SEG15
CTID77381201;"8159-1257-4706-7544";2016-04-04;21444;SEG14
CTID56381548;"6570-8163-4369-9734";2016-03-03;25622;SEG15
CTID39403547;"4783-2852-8264-4966";2016-04-07;24496;SEG14
CTID79876055;"9446-5484-2517-1811";2016-04-06;19564;SEG24
CTID96387215;"2524-4184-5908-6750";2016-08-04;40917;SEG19
CTID15524777;"6012-7799-2842-7221";2016-09-29;45535;SEG20
CTID81274669;"7662-3108-4951-8587";2016-05-08;27104;SEG24
CTID69554021;"1655-7617-4318-5963";2016-11-08;28984;SEG17
CTID43782388;"4679-5406-6408-1233";2016-04-13;27478;SEG19
CTID94078176;"3362-7342-4639-8164";2016-12-18;36158;SEG25
CTID45957375;"4587-3535-8224-4301";2016-03-22;18709;SEG23
CTID17969671;"4491-2026-2441-2049";2016-09-26;47235;SEG13
CTID72180692;"9991-4727-7710-2269";2016-10-29;32717;SEG23
CTID37162505;"1259-5241-3561-1773";2016-01-30;15045;SEG19
CTID34408694;"6148-9835-7115-4405";2016-04-28;18563;SEG22
CTID43507359;"6272-7021-2748-1471";2016-01-29;19638;SEG14
CTID67265864;"3134-9713-5764-8285";2016-01-26;49022;SEG16
CTID11579960;"4563-2673-5152-4847";2016-06-23;12607;SEG17
CTID74148052;"9497-8994-1281-9719";2016-02-26;6558;SEG20
CTID49203872;"2868-5606-5152-5706";2016-09-28;10543;SEG24
CTID43054547;"6286-3397-5051-8445";2016-10-27;7730;SEG20
CTID11470457;"6570-8163-4369-9734";2016-04-30;18311;SEG11
CTID64253001;"5786-9833-8038-2159";2016-12-18;44414;SEG20
CTID48471190;"9360-2827-9359-7064";2016-12-23;34349;SEG25
CTID54711878;"9540-8558-5897-5046";2016-09-21;9459;SEG16
CTID93327673;"8794-7936-2566-9238";2016-07-19;13870;SEG17
CTID28147238;"2711-5438-4449-9824";2016-05-28;44056;SEG11
CTID44236081;"8691-3939-1859-5937";2016-08-19;42514;SEG23
CTID29344124;"7966-2894-6066-2530";2016-06-02;29722;SEG22
CTID85804465;"5590-1294-8800-2874";2016-05-16;30827;SEG14
CTID36716933;"8214-9590-3044-1216";2016-08-26;14543;SEG13
CTID87922951;"5556-4557-4566-1540";2016-08-14;7130;SEG18
CTID19809958;"8578-3662-1951-5720";2016-03-06;28190;SEG21
CTID75033514;"6531-1690-4324-2760";2016-11-06;11120;SEG16
CTID46032854;"1585-2708-4693-1454";2016-07-05;47460;SEG15
CTID55677177;"9369-6196-2597-1730";2016-04-04;46145;SEG21
CTID30707750;"6620-4005-4574-6263";2016-02-16;5611;SEG12
CTID49461524;"6540-2862-2962-5109";2016-12-04;34488;SEG14
CTID45083897;"5811-4353-3490-5513";2016-02-24;49277;SEG17
CTID20336366;"8783-7271-8493-7931";2016-01-25;14578;SEG20
CTID88122429;"6042-2856-7280-2925";2016-01-26;20254;SEG15
CTID63436144;"2422-2354-4628-4556";2016-05-14;45477;SEG21
CTID25641511;"2017-7197-7814-9950";2016-08-18;34254;SEG11
CTID98110591;"6574-5513-6101-1905";2016-02-21;46062;SEG18
CTID85566292;"8783-7271-8493-7931";2016-05-07;37567;SEG22
CTID96083964;"4144-3271-6301-9342";2016-08-22;17021;SEG23
CTID92918458;"5689-2440-9593-1931";2016-07-22;24915;SEG23
CTID83109180;"2116-6906-9722-9824";2016-04-04;37512;SEG20
CTID76099324;"1652-7516-1273-1992";2016-02-24;19760;SEG22
CTID75104350;"3440-3330-5015-4988";2016-08-25;20333;SEG18
CTID82153237;"9369-6196-2597-1730";2016-09-15;13751;SEG13
CTID73022906;"7299-3529-7767-1695";2016-11-03;48641;SEG15
CTID39514534;"7447-6644-5678-8061";2016-03-29;12187;SEG24
CTID67769500;"8638-5407-3631-8196";2016-07-19;35957;SEG14
CTID16244156;"2893-7786-7528-2338";2016-08-15;30595;SEG19
CTID97615433;"6319-3749-2944-6015";2016-08-28;804;SEG24
CTID55073120;"9446-5484-2517-1811";2016-07-03;43224;SEG21
CTID93997959;"5786-2204-6101-1373";2016-05-18;9293;SEG16
CTID22415923;"3313-4024-5109-8235";2016-10-05;26075;SEG14
CTID63294647;"8638-5407-3631-8196";2016-12-16;14006;SEG21
CTID89046757;"1616-5911-1676-5466";2016-08-05;13967;SEG25
CTID21253563;"9304-8255-4381-2028";2016-05-17;20883;SEG25
CTID11928417;"4027-9234-2261-8201";2016-07-08;3115;SEG14
CTID51523634;"1127-9633-2269-3119";2016-05-17;49172;SEG20
CTID19872229;"2893-7786-7528-2338";2016-02-25;32894;SEG25
